segment,K,lags,lambda_f,lambda_x,lambda_w,alpha,eta,rmse,runtime
0,1,[1],0.1,1.0,10.0,1000,1.0,0.8526008303001745,2.7636032104492188
1,1,[1],0.1,1.0,10.0,1000,1.0,0.9401064632835728,2.8413960933685303
2,1,[1],0.1,1.0,10.0,1000,1.0,0.47386262704128845,2.771583080291748
3,1,[1],0.1,1.0,10.0,1000,1.0,3.302969488053421,2.7945220470428467
4,1,[1],0.1,1.0,10.0,1000,1.0,1.7400870823730492,2.834414482116699
5,1,[1],0.1,1.0,10.0,1000,1.0,1.4518887166261643,2.8224472999572754
6,1,[1],0.1,1.0,10.0,1000,1.0,1.1565123601923388,2.7835516929626465
7,1,[1],0.1,1.0,10.0,1000,1.0,1.027262644269067,2.799509286880493
8,2,[1],0.1,1.0,10.0,1000,1.0,0.46056971076208153,3.368985176086426
9,1,[1],0.1,1.0,10.0,1000,1.0,0.6378810680663812,2.935145139694214
10,1,[1],0.1,1.0,10.0,1000,1.0,1.0845039795452776,2.817460060119629
11,1,[1],0.1,1.0,10.0,1000,1.0,1.0221453935030909,2.850372552871704
12,1,[1],0.1,1.0,10.0,1000,1.0,0.8627329085932888,2.7845492362976074
13,1,[1],0.1,1.0,10.0,1000,1.0,1.408746837101747,2.8034980297088623
14,2,[1],0.1,1.0,10.0,1000,1.0,0.988493724428643,3.3829474449157715
15,1,[1],0.1,1.0,10.0,1000,1.0,1.5945276571873301,2.8204503059387207
16,2,[1],0.1,1.0,10.0,1000,1.0,0.7537535892280146,3.374969482421875
17,1,[1],0.1,1.0,10.0,1000,1.0,0.8832133355142038,2.7715842723846436
18,1,[1],0.1,1.0,10.0,1000,1.0,0.7722293536815004,2.827432155609131
19,4,[1],0.1,1.0,10.0,1000,1.0,0.5512332393593102,3.595379590988159
20,1,[1],0.1,1.0,10.0,1000,1.0,0.9436214342604089,2.793525218963623
21,1,[1],0.1,1.0,10.0,1000,1.0,0.8662100934939668,2.782553195953369
22,1,[1],0.1,1.0,10.0,1000,1.0,0.9723395836395805,2.83042573928833
23,2,[1],0.1,1.0,10.0,1000,1.0,1.8408861685403026,3.3779611587524414
24,1,[1],0.1,1.0,10.0,1000,1.0,0.647681915292272,2.8154664039611816
25,2,[1],0.1,1.0,10.0,1000,1.0,1.389015222139508,3.379955291748047
26,1,[1],0.1,1.0,10.0,1000,1.0,0.87695930107837,2.9032278060913086
27,2,[1],0.1,1.0,10.0,1000,1.0,1.9577162376742854,3.8028244972229004
28,2,[1],0.1,1.0,10.0,1000,1.0,0.6523600640764669,3.3649961948394775
29,2,[1],0.1,1.0,10.0,1000,1.0,0.8124286348733352,3.3430545330047607
30,2,[1],0.1,1.0,10.0,1000,1.0,0.7335946334330263,3.4368038177490234
31,1,[1],0.1,1.0,10.0,1000,1.0,1.738158305186408,2.8134677410125732
0,1,[1],0.1,1.0,10.0,1000,10.0,0.8568492941821747,2.805493116378784
1,1,[1],0.1,1.0,10.0,1000,10.0,0.9402436618280001,2.8044960498809814
2,1,[1],0.1,1.0,10.0,1000,10.0,0.47457242906451985,2.7825541496276855
3,1,[1],0.1,1.0,10.0,1000,10.0,3.839833836394229,2.808485507965088
4,1,[1],0.1,1.0,10.0,1000,10.0,1.736924059915506,2.851370334625244
5,1,[1],0.1,1.0,10.0,1000,10.0,1.4726907280414752,2.8144690990448
6,1,[1],0.1,1.0,10.0,1000,10.0,1.1125380239604947,2.8284308910369873
7,1,[1],0.1,1.0,10.0,1000,10.0,1.0321432293080741,2.7685916423797607
8,2,[1],0.1,1.0,10.0,1000,10.0,0.8696831460987215,3.375965118408203
9,1,[1],0.1,1.0,10.0,1000,10.0,0.6335357780081912,2.8384032249450684
10,1,[1],0.1,1.0,10.0,1000,10.0,1.0952483391008607,3.150569438934326
11,1,[1],0.1,1.0,10.0,1000,10.0,1.0166999730767592,2.814470052719116
12,1,[1],0.1,1.0,10.0,1000,10.0,0.8411412521928814,2.7695891857147217
13,1,[1],0.1,1.0,10.0,1000,10.0,1.2031617297356558,2.8822920322418213
14,2,[1],0.1,1.0,10.0,1000,10.0,1.252672926609358,3.4617362022399902
15,1,[1],0.1,1.0,10.0,1000,10.0,1.662428909419533,2.803497552871704
16,2,[1],0.1,1.0,10.0,1000,10.0,0.7521007819356909,3.35103178024292
17,1,[1],0.1,1.0,10.0,1000,10.0,0.923885677402973,2.8334178924560547
18,1,[1],0.1,1.0,10.0,1000,10.0,0.7815428820650955,2.794522285461426
19,4,[1],0.1,1.0,10.0,1000,10.0,0.4479511079524549,3.6821460723876953
20,1,[1],0.1,1.0,10.0,1000,10.0,0.9322461516900925,2.8583507537841797
21,1,[1],0.1,1.0,10.0,1000,10.0,0.8780115208504744,2.8663291931152344
22,1,[1],0.1,1.0,10.0,1000,10.0,0.9857087975152515,2.866330146789551
23,2,[1],0.1,1.0,10.0,1000,10.0,0.7605135696874755,3.5604729652404785
24,1,[1],0.1,1.0,10.0,1000,10.0,0.6576265600084025,2.8673267364501953
25,2,[1],0.1,1.0,10.0,1000,10.0,0.7459129880249286,3.4178545475006104
26,1,[1],0.1,1.0,10.0,1000,10.0,0.9275640929422059,2.8364100456237793
27,2,[1],0.1,1.0,10.0,1000,10.0,3.198376168343594,3.417860269546509
28,2,[1],0.1,1.0,10.0,1000,10.0,0.5719757539764737,3.354024648666382
29,2,[1],0.1,1.0,10.0,1000,10.0,0.5412277115741133,3.4038915634155273
30,2,[1],0.1,1.0,10.0,1000,10.0,0.6901763796898248,3.3590126037597656
31,1,[1],0.1,1.0,10.0,1000,10.0,1.7391510761432487,2.804495096206665
0,1,[1],0.1,1.0,10.0,10000,0.1,0.705598314503671,2.8144688606262207
1,1,[1],0.1,1.0,10.0,10000,0.1,0.8165061927061286,2.812474489212036
2,1,[1],0.1,1.0,10.0,10000,0.1,0.5797845406502379,2.817460775375366
3,1,[1],0.1,1.0,10.0,10000,0.1,1.4493541601459932,2.770585536956787
4,1,[1],0.1,1.0,10.0,10000,0.1,0.7637199207856079,2.8653318881988525
5,1,[1],0.1,1.0,10.0,10000,0.1,1.0650487075066268,2.867327928543091
6,1,[1],0.1,1.0,10.0,10000,0.1,0.7032282704805414,2.8354122638702393
7,1,[1],0.1,1.0,10.0,10000,0.1,0.6861850865022776,2.7895359992980957
8,2,[1],0.1,1.0,10.0,10000,0.1,0.5684217005712117,3.370978832244873
9,1,[1],0.1,1.0,10.0,10000,0.1,0.6400589860802879,2.8334178924560547
10,1,[1],0.1,1.0,10.0,10000,0.1,0.7592672269659047,2.8084847927093506
11,1,[1],0.1,1.0,10.0,10000,0.1,0.7508914898818451,2.834416389465332
12,1,[1],0.1,1.0,10.0,10000,0.1,0.7457491550621534,2.8005051612854004
13,1,[1],0.1,1.0,10.0,10000,0.1,0.5951156408921048,2.7765698432922363
14,2,[1],0.1,1.0,10.0,10000,0.1,0.43999008647549315,3.3989040851593018
15,1,[1],0.1,1.0,10.0,10000,0.1,0.8569922049009361,2.786543369293213
16,2,[1],0.1,1.0,10.0,10000,0.1,0.7163237261434897,3.4158596992492676
17,1,[1],0.1,1.0,10.0,10000,0.1,0.7165037914754567,2.7975144386291504
18,1,[1],0.1,1.0,10.0,10000,0.1,0.5642246625037765,2.830425977706909
19,4,[1],0.1,1.0,10.0,10000,0.1,0.34008086688496336,3.6183173656463623
20,1,[1],0.1,1.0,10.0,10000,0.1,1.122712415490502,2.8104796409606934
21,1,[1],0.1,1.0,10.0,10000,0.1,0.5698161520564516,2.7915306091308594
22,1,[1],0.1,1.0,10.0,10000,0.1,0.7068284638514336,2.9620742797851562
23,2,[1],0.1,1.0,10.0,10000,0.1,0.7179642851271083,3.7310149669647217
24,1,[1],0.1,1.0,10.0,10000,0.1,0.6203302574602947,2.817460775375366
25,2,[1],0.1,1.0,10.0,10000,0.1,0.7435155087868343,3.40090012550354
26,1,[1],0.1,1.0,10.0,10000,0.1,0.6383826508131973,2.812474250793457
27,2,[1],0.1,1.0,10.0,10000,0.1,0.5344349706355772,3.401897430419922
28,2,[1],0.1,1.0,10.0,10000,0.1,0.5672149899802669,3.410871744155884
29,2,[1],0.1,1.0,10.0,10000,0.1,0.5576749575819386,3.4048891067504883
30,2,[1],0.1,1.0,10.0,10000,0.1,0.645308568839018,3.360008716583252
31,1,[1],0.1,1.0,10.0,10000,0.1,0.70252265569495,2.8324193954467773
0,1,[1],0.1,1.0,10.0,10000,1.0,0.705598314503671,2.8084840774536133
1,1,[1],0.1,1.0,10.0,10000,1.0,0.8165061927061286,2.8593482971191406
2,1,[1],0.1,1.0,10.0,10000,1.0,0.5797845406502379,2.8094820976257324
3,1,[1],0.1,1.0,10.0,10000,1.0,1.4493541601459932,2.786543846130371
4,1,[1],0.1,1.0,10.0,10000,1.0,0.7637199207856079,2.8463826179504395
5,1,[1],0.1,1.0,10.0,10000,1.0,1.0650487075066268,2.8244423866271973
6,1,[1],0.1,1.0,10.0,10000,1.0,0.7032282704805414,2.8074870109558105
7,1,[1],0.1,1.0,10.0,10000,1.0,0.6861850865022776,2.7995073795318604
8,2,[1],0.1,1.0,10.0,10000,1.0,0.5684217005712117,3.3610074520111084
9,1,[1],0.1,1.0,10.0,10000,1.0,0.6400589860802879,2.8304262161254883
10,1,[1],0.1,1.0,10.0,10000,1.0,0.7592672269659047,2.812474489212036
11,1,[1],0.1,1.0,10.0,10000,1.0,0.7508914898818451,2.8314225673675537
12,1,[1],0.1,1.0,10.0,10000,1.0,0.7457491550621534,2.8743085861206055
13,1,[1],0.1,1.0,10.0,10000,1.0,0.5951156408921048,2.833418369293213
14,2,[1],0.1,1.0,10.0,10000,1.0,0.43999008647549315,3.430819034576416
15,1,[1],0.1,1.0,10.0,10000,1.0,0.8569922049009361,2.8144659996032715
16,2,[1],0.1,1.0,10.0,10000,1.0,0.7163237261434897,3.4078803062438965
17,1,[1],0.1,1.0,10.0,10000,1.0,0.7165037914754567,2.799508810043335
18,1,[1],0.1,1.0,10.0,10000,1.0,0.5642246625037765,2.843390703201294
19,4,[1],0.1,1.0,10.0,10000,1.0,0.34008086688496336,3.623303174972534
20,1,[1],0.1,1.0,10.0,10000,1.0,1.122712415490502,2.8034980297088623
21,1,[1],0.1,1.0,10.0,10000,1.0,0.5698161520564516,2.7865421772003174
22,1,[1],0.1,1.0,10.0,10000,1.0,0.7068284638514336,2.8134710788726807
23,2,[1],0.1,1.0,10.0,10000,1.0,0.7179642851271083,3.417853832244873
24,1,[1],0.1,1.0,10.0,10000,1.0,0.6203302574602947,2.8054916858673096
25,2,[1],0.1,1.0,10.0,10000,1.0,0.7435155087868343,3.4148621559143066
26,1,[1],0.1,1.0,10.0,10000,1.0,0.6383826508131973,2.81845760345459
27,2,[1],0.1,1.0,10.0,10000,1.0,0.5344349706355772,3.405886650085449
28,2,[1],0.1,1.0,10.0,10000,1.0,0.5672149899802669,3.3639986515045166
29,2,[1],0.1,1.0,10.0,10000,1.0,0.5576749575819386,3.394914150238037
30,2,[1],0.1,1.0,10.0,10000,1.0,0.645308568839018,3.367988348007202
31,1,[1],0.1,1.0,10.0,10000,1.0,0.70252265569495,2.8274338245391846
0,1,[1],0.1,1.0,10.0,10000,10.0,0.705598314503671,2.8114781379699707
1,1,[1],0.1,1.0,10.0,10000,10.0,0.8165061927061286,2.8224477767944336
2,1,[1],0.1,1.0,10.0,10000,10.0,0.5797845406502379,2.81945538520813
3,1,[1],0.1,1.0,10.0,10000,10.0,1.4493541601459932,2.7965171337127686
4,1,[1],0.1,1.0,10.0,10000,10.0,0.7637199207856079,2.8603451251983643
5,1,[1],0.1,1.0,10.0,10000,10.0,1.0650487075066268,2.8334174156188965
6,1,[1],0.1,1.0,10.0,10000,10.0,0.7032282704805414,2.8114774227142334
7,1,[1],0.1,1.0,10.0,10000,10.0,0.6861850865022776,2.7895348072052
8,2,[1],0.1,1.0,10.0,10000,10.0,0.5684217005712117,3.367987632751465
9,1,[1],0.1,1.0,10.0,10000,10.0,0.6400589860802879,2.8284292221069336
10,1,[1],0.1,1.0,10.0,10000,10.0,0.7592672269659047,2.815467119216919
11,1,[1],0.1,1.0,10.0,10000,10.0,0.7508914898818451,2.828430414199829
12,1,[1],0.1,1.0,10.0,10000,10.0,0.7457491550621534,2.812474012374878
13,1,[1],0.1,1.0,10.0,10000,10.0,0.5951156408921048,2.8274335861206055
14,2,[1],0.1,1.0,10.0,10000,10.0,0.43999008647549315,3.378957986831665
15,1,[1],0.1,1.0,10.0,10000,10.0,0.8569922049009361,2.798510789871216
16,2,[1],0.1,1.0,10.0,10000,10.0,0.7163237261434897,3.4158596992492676
17,1,[1],0.1,1.0,10.0,10000,10.0,0.7165037914754567,2.9311559200286865
18,1,[1],0.1,1.0,10.0,10000,10.0,0.5642246625037765,2.8952529430389404
19,4,[1],0.1,1.0,10.0,10000,10.0,0.34008086688496336,4.051159381866455
20,1,[1],0.1,1.0,10.0,10000,10.0,1.122712415490502,2.8364105224609375
21,1,[1],0.1,1.0,10.0,10000,10.0,0.5698161520564516,2.799506187438965
22,1,[1],0.1,1.0,10.0,10000,10.0,0.7068284638514336,2.8523669242858887
23,2,[1],0.1,1.0,10.0,10000,10.0,0.7179642851271083,3.426830530166626
24,1,[1],0.1,1.0,10.0,10000,10.0,0.6203302574602947,2.81845760345459
25,2,[1],0.1,1.0,10.0,10000,10.0,0.7435155087868343,3.3719778060913086
26,1,[1],0.1,1.0,10.0,10000,10.0,0.6383826508131973,2.816462278366089
27,2,[1],0.1,1.0,10.0,10000,10.0,0.5344349706355772,3.427828788757324
28,2,[1],0.1,1.0,10.0,10000,10.0,0.5672149899802669,3.3769640922546387
29,2,[1],0.1,1.0,10.0,10000,10.0,0.5576749575819386,3.4517641067504883
30,2,[1],0.1,1.0,10.0,10000,10.0,0.645308568839018,3.35901141166687
31,1,[1],0.1,1.0,10.0,10000,10.0,0.70252265569495,2.8264381885528564
0,1,[1],0.1,10.0,0.1,100,0.1,0.8415170775001625,2.8284239768981934
1,1,[1],0.1,10.0,0.1,100,0.1,0.9391003664308095,2.8344156742095947
2,1,[1],0.1,10.0,0.1,100,0.1,0.47359616787533315,2.8034980297088623
3,1,[1],0.1,10.0,0.1,100,0.1,3.326583902890538,2.8274343013763428
4,1,[1],0.1,10.0,0.1,100,0.1,1.7539299223139042,2.7965176105499268
5,1,[1],0.1,10.0,0.1,100,0.1,1.6653213168478076,2.8074865341186523
6,1,[1],0.1,10.0,0.1,100,0.1,1.0787864856150893,2.7685909271240234
7,1,[1],0.1,10.0,0.1,100,0.1,0.9198368251931696,2.811476707458496
8,2,[1],0.1,10.0,0.1,100,0.1,0.5850838333774183,3.398904323577881
9,1,[1],0.1,10.0,0.1,100,0.1,0.6392586026912628,2.784548759460449
10,1,[1],0.1,10.0,0.1,100,0.1,1.0844673729872518,2.795518159866333
11,1,[1],0.1,10.0,0.1,100,0.1,0.7321260168686697,2.8882720470428467
12,1,[1],0.1,10.0,0.1,100,0.1,1.0110520794587685,2.8792948722839355
13,1,[1],0.1,10.0,0.1,100,0.1,1.061257440268442,2.8005058765411377
14,2,[1],0.1,10.0,0.1,100,0.1,1.7758824325411964,3.3380675315856934
15,1,[1],0.1,10.0,0.1,100,0.1,1.4201311807265704,2.7765707969665527
16,2,[1],0.1,10.0,0.1,100,0.1,0.7897722158585359,3.3649954795837402
17,1,[1],0.1,10.0,0.1,100,0.1,0.9641950377349521,2.8084845542907715
18,1,[1],0.1,10.0,0.1,100,0.1,0.5417004498194116,2.766596794128418
19,4,[1],0.1,10.0,0.1,100,0.1,0.3883682504806738,3.583411693572998
20,1,[1],0.1,10.0,0.1,100,0.1,0.8766633052147059,2.758617401123047
21,1,[1],0.1,10.0,0.1,100,0.1,1.0628516297402062,2.765599489212036
22,1,[1],0.1,10.0,0.1,100,0.1,0.9097176996525564,2.826436996459961
23,2,[1],0.1,10.0,0.1,100,0.1,1.1633352311826777,3.3959131240844727
24,1,[1],0.1,10.0,0.1,100,0.1,0.6175220714165734,2.8174610137939453
25,2,[1],0.1,10.0,0.1,100,0.1,0.8532730560277763,3.340062141418457
26,1,[1],0.1,10.0,0.1,100,0.1,1.0314835316333233,2.810478687286377
27,2,[1],0.1,10.0,0.1,100,0.1,0.7818629484762604,3.387934684753418
28,2,[1],0.1,10.0,0.1,100,0.1,0.6298015725551579,3.369981527328491
29,2,[1],0.1,10.0,0.1,100,0.1,0.7493107824358142,3.4058854579925537
30,2,[1],0.1,10.0,0.1,100,0.1,0.672478239054659,3.3769633769989014
31,1,[1],0.1,10.0,0.1,100,0.1,1.7262324785111234,2.8364100456237793
0,1,[1],0.1,10.0,0.1,100,1.0,0.8420952675648365,2.7965171337127686
1,1,[1],0.1,10.0,0.1,100,1.0,0.9395244551516398,2.833418130874634
2,1,[1],0.1,10.0,0.1,100,1.0,0.47482562123046235,2.7526321411132812
3,1,[1],0.1,10.0,0.1,100,1.0,3.5252644567200098,2.7955188751220703
4,1,[1],0.1,10.0,0.1,100,1.0,1.7499105301688562,2.82643723487854
5,1,[1],0.1,10.0,0.1,100,1.0,1.579066725788954,2.834415912628174
6,1,[1],0.1,10.0,0.1,100,1.0,1.1266344288508245,2.7496416568756104
7,1,[1],0.1,10.0,0.1,100,1.0,0.8618605350281136,2.7735772132873535
8,2,[1],0.1,10.0,0.1,100,1.0,0.6656757494608697,3.321125030517578
9,1,[1],0.1,10.0,0.1,100,1.0,0.6387269059473875,2.83541202545166
10,1,[1],0.1,10.0,0.1,100,1.0,1.0776652799988657,2.7546284198760986
11,1,[1],0.1,10.0,0.1,100,1.0,1.0181255418282287,2.8204526901245117
12,1,[1],0.1,10.0,0.1,100,1.0,0.9501814377401111,2.7636046409606934
13,1,[1],0.1,10.0,0.1,100,1.0,1.2947033388892937,2.830425977706909
14,2,[1],0.1,10.0,0.1,100,1.0,1.5044020566810279,3.347043752670288
15,1,[1],0.1,10.0,0.1,100,1.0,1.4589032064404228,3.3171236515045166
16,2,[1],0.1,10.0,0.1,100,1.0,0.7136257672695595,3.441782236099243
17,1,[1],0.1,10.0,0.1,100,1.0,1.0548562861050415,2.8334178924560547
18,1,[1],0.1,10.0,0.1,100,1.0,0.8204317447397275,2.7646024227142334
19,4,[1],0.1,10.0,0.1,100,1.0,0.5400472352940211,3.587400436401367
20,1,[1],0.1,10.0,0.1,100,1.0,0.8746905337089218,2.7685914039611816
21,1,[1],0.1,10.0,0.1,100,1.0,0.8929304541386298,2.7715816497802734
22,1,[1],0.1,10.0,0.1,100,1.0,0.9690702132943634,2.8294284343719482
23,2,[1],0.1,10.0,0.1,100,1.0,1.4433504699783646,3.4058854579925537
24,1,[1],0.1,10.0,0.1,100,1.0,0.6545176095762562,2.7655961513519287
25,2,[1],0.1,10.0,0.1,100,1.0,1.2741172424972889,3.327096700668335
26,1,[1],0.1,10.0,0.1,100,1.0,0.9974705787927209,2.7596161365509033
27,2,[1],0.1,10.0,0.1,100,1.0,0.9017903495456272,3.3580145835876465
28,2,[1],0.1,10.0,0.1,100,1.0,0.5911165892104029,3.3779611587524414
29,2,[1],0.1,10.0,0.1,100,1.0,0.6238633442037265,3.3191189765930176
30,2,[1],0.1,10.0,0.1,100,1.0,0.694556372409617,3.333080291748047
31,1,[1],0.1,10.0,0.1,100,1.0,1.7235585554304578,2.7486460208892822
0,1,[1],0.1,10.0,0.1,100,10.0,0.8560357463963161,2.799508571624756
1,1,[1],0.1,10.0,0.1,100,10.0,0.9383767061077822,2.790531635284424
2,1,[1],0.1,10.0,0.1,100,10.0,0.47423092252072163,2.7715840339660645
3,1,[1],0.1,10.0,0.1,100,10.0,3.209497033105784,2.756622552871704
4,1,[1],0.1,10.0,0.1,100,10.0,1.7432131919598817,2.7596161365509033
5,1,[1],0.1,10.0,0.1,100,10.0,1.4719450528377849,2.801503896713257
6,1,[1],0.1,10.0,0.1,100,10.0,1.1583817571227593,2.8034982681274414
7,1,[1],0.1,10.0,0.1,100,10.0,1.0095277086329102,2.764601230621338
8,2,[1],0.1,10.0,0.1,100,10.0,0.5675535519167773,3.375966787338257
9,1,[1],0.1,10.0,0.1,100,10.0,0.6363758451527778,3.7758960723876953
10,1,[1],0.1,10.0,0.1,100,10.0,1.0958196124111592,3.0458498001098633
11,1,[1],0.1,10.0,0.1,100,10.0,1.009533208862651,2.764601945877075
12,1,[1],0.1,10.0,0.1,100,10.0,0.8610898450602347,2.8074872493743896
13,1,[1],0.1,10.0,0.1,100,10.0,1.2176575442349629,2.7765696048736572
14,2,[1],0.1,10.0,0.1,100,10.0,0.9716665103647606,3.398905038833618
15,1,[1],0.1,10.0,0.1,100,10.0,1.5734260113295606,2.7975151538848877
16,2,[1],0.1,10.0,0.1,100,10.0,0.8054427478565757,3.3450491428375244
17,1,[1],0.1,10.0,0.1,100,10.0,0.8196462170666823,2.7985103130340576
18,1,[1],0.1,10.0,0.1,100,10.0,0.6574221197088245,2.7526345252990723
19,4,[1],0.1,10.0,0.1,100,10.0,0.4415861300259459,3.7100753784179688
20,1,[1],0.1,10.0,0.1,100,10.0,0.8265539683788121,2.7526350021362305
21,1,[1],0.1,10.0,0.1,100,10.0,0.8828386234303007,2.7426598072052
22,1,[1],0.1,10.0,0.1,100,10.0,0.9784979959818477,2.810478925704956
23,2,[1],0.1,10.0,0.1,100,10.0,2.204068566990194,3.3630003929138184
24,1,[1],0.1,10.0,0.1,100,10.0,0.6253241669393071,2.7825534343719482
25,2,[1],0.1,10.0,0.1,100,10.0,0.9992160245708536,3.366990566253662
26,1,[1],0.1,10.0,0.1,100,10.0,0.9189446468125916,2.780559778213501
27,2,[1],0.1,10.0,0.1,100,10.0,1.3125834066718696,3.3889315128326416
28,2,[1],0.1,10.0,0.1,100,10.0,0.5989826614037056,3.427827835083008
29,2,[1],0.1,10.0,0.1,100,10.0,0.8495971178976979,3.3709800243377686
30,2,[1],0.1,10.0,0.1,100,10.0,0.7239918476465314,3.3390657901763916
31,1,[1],0.1,10.0,0.1,100,10.0,1.739655163404976,2.7815582752227783
0,1,[1],0.1,10.0,0.1,1000,0.1,0.8415170775001625,2.8553593158721924
1,1,[1],0.1,10.0,0.1,1000,0.1,0.9384222061817523,2.81945538520813
2,1,[1],0.1,10.0,0.1,1000,0.1,0.4741643427304319,2.812473773956299
3,1,[1],0.1,10.0,0.1,1000,0.1,3.357930734778771,2.7685866355895996
4,1,[1],0.1,10.0,0.1,1000,0.1,1.7445524349260875,2.8154654502868652
5,1,[1],0.1,10.0,0.1,1000,0.1,1.6536693978631714,2.8394014835357666
6,1,[1],0.1,10.0,0.1,1000,0.1,1.0920183356950026,2.865333080291748
7,1,[1],0.1,10.0,0.1,1000,0.1,0.923793600913877,2.792527437210083
8,2,[1],0.1,10.0,0.1,1000,0.1,0.8801030744939125,3.3829469680786133
9,1,[1],0.1,10.0,0.1,1000,0.1,0.6374021664181733,2.7795627117156982
10,1,[1],0.1,10.0,0.1,1000,0.1,1.135688869913854,2.888270139694214
11,1,[1],0.1,10.0,0.1,1000,0.1,0.7393967405640479,3.308147430419922
12,1,[1],0.1,10.0,0.1,1000,0.1,0.9782968800305135,2.8274335861206055
13,1,[1],0.1,10.0,0.1,1000,0.1,1.2479172988267322,2.7885379791259766
14,2,[1],0.1,10.0,0.1,1000,0.1,1.050370944541158,3.3829474449157715
15,1,[1],0.1,10.0,0.1,1000,0.1,1.4177430691906774,2.811476707458496
16,2,[1],0.1,10.0,0.1,1000,0.1,0.8306434428672851,3.4208462238311768
17,1,[1],0.1,10.0,0.1,1000,0.1,0.8771736172480236,2.7825567722320557
18,1,[1],0.1,10.0,0.1,1000,0.1,0.5853914265368733,2.814467668533325
19,4,[1],0.1,10.0,0.1,1000,0.1,0.3782049514114751,3.5634655952453613
20,1,[1],0.1,10.0,0.1,1000,0.1,0.8874076387721213,2.859349012374878
21,1,[1],0.1,10.0,0.1,1000,0.1,0.8940753583754765,2.775570869445801
22,1,[1],0.1,10.0,0.1,1000,0.1,0.9338161973099555,2.869320869445801
23,2,[1],0.1,10.0,0.1,1000,0.1,1.511046640742878,3.3679885864257812
24,1,[1],0.1,10.0,0.1,1000,0.1,0.6175220714165734,2.8064889907836914
25,2,[1],0.1,10.0,0.1,1000,0.1,0.7399707056139943,3.4088778495788574
26,1,[1],0.1,10.0,0.1,1000,0.1,1.0336481214709978,2.849374771118164
27,2,[1],0.1,10.0,0.1,1000,0.1,1.0078954882228128,3.360008716583252
28,2,[1],0.1,10.0,0.1,1000,0.1,0.5776096169024104,3.361006498336792
29,2,[1],0.1,10.0,0.1,1000,0.1,0.8751701639205538,3.3719778060913086
30,2,[1],0.1,10.0,0.1,1000,0.1,0.6743215447406142,3.408874750137329
31,1,[1],0.1,10.0,0.1,1000,0.1,1.7071798078329743,2.7675938606262207
0,1,[1],0.1,10.0,0.1,1000,1.0,0.8431340000515873,2.845385789871216
1,1,[1],0.1,10.0,0.1,1000,1.0,0.9383349561121083,2.808485507965088
2,1,[1],0.1,10.0,0.1,1000,1.0,0.47482562123046235,2.804494619369507
3,1,[1],0.1,10.0,0.1,1000,1.0,3.415564197110612,2.7895352840423584
4,1,[1],0.1,10.0,0.1,1000,1.0,1.7471568987986241,2.760612726211548
5,1,[1],0.1,10.0,0.1,1000,1.0,1.5562954010316312,2.82244610786438
6,1,[1],0.1,10.0,0.1,1000,1.0,1.1343735231599115,2.8354122638702393
7,1,[1],0.1,10.0,0.1,1000,1.0,0.8618605350281136,2.7795612812042236
8,2,[1],0.1,10.0,0.1,1000,1.0,0.6250443775285437,3.324103832244873
9,1,[1],0.1,10.0,0.1,1000,1.0,0.6376871302974609,2.7695889472961426
10,1,[1],0.1,10.0,0.1,1000,1.0,1.080545671976032,2.8423943519592285
11,1,[1],0.1,10.0,0.1,1000,1.0,1.0181255418282287,2.8533642292022705
12,1,[1],0.1,10.0,0.1,1000,1.0,0.9360282428412953,2.7646021842956543
13,1,[1],0.1,10.0,0.1,1000,1.0,1.3464328590045764,2.807487964630127
14,2,[1],0.1,10.0,0.1,1000,1.0,0.9233109208824488,3.3420565128326416
15,1,[1],0.1,10.0,0.1,1000,1.0,1.459860361485018,2.8324191570281982
16,2,[1],0.1,10.0,0.1,1000,1.0,0.7712979277696743,3.4098753929138184
17,1,[1],0.1,10.0,0.1,1000,1.0,1.06175098723776,2.7935245037078857
18,1,[1],0.1,10.0,0.1,1000,1.0,0.8635035483395934,2.8483760356903076
19,4,[1],0.1,10.0,0.1,1000,1.0,0.3374856570359344,3.613330364227295
20,1,[1],0.1,10.0,0.1,1000,1.0,0.8619000205008716,2.863337755203247
21,1,[1],0.1,10.0,0.1,1000,1.0,0.8799921918894537,2.803497791290283
22,1,[1],0.1,10.0,0.1,1000,1.0,0.9770591208072906,2.850372314453125
23,2,[1],0.1,10.0,0.1,1000,1.0,1.8615251180942705,3.3699827194213867
24,1,[1],0.1,10.0,0.1,1000,1.0,0.6562868351318566,2.7875401973724365
25,2,[1],0.1,10.0,0.1,1000,1.0,0.9355995157428467,3.4447836875915527
26,1,[1],0.1,10.0,0.1,1000,1.0,0.9987138246159633,2.8274335861206055
27,2,[1],0.1,10.0,0.1,1000,1.0,2.179716044493354,3.379955291748047
28,2,[1],0.1,10.0,0.1,1000,1.0,0.6050810213389808,3.349038600921631
29,2,[1],0.1,10.0,0.1,1000,1.0,0.6602861357457082,3.3909268379211426
30,2,[1],0.1,10.0,0.1,1000,1.0,0.7228735311998026,3.3849411010742188
31,1,[1],0.1,10.0,0.1,1000,1.0,1.7250932105927173,2.8034965991973877
0,1,[1],0.1,10.0,0.1,1000,10.0,0.8560357463963161,2.8453869819641113
1,1,[1],0.1,10.0,0.1,1000,10.0,0.9383767061077822,2.8603456020355225
2,1,[1],0.1,10.0,0.1,1000,10.0,0.47423092252072163,2.7955188751220703
